576;410;50
Zombie2_Run_2.png;15255;445;3
Zombie2_Run_2.png;17018;441;3
Zombie_Run.png;17920;473;1
Zombie3_Run_2.png;844;733;5
Zombie2_Run_2.png;4818;461;3
Zombie2_Run_2.png;16248;461;3
Zombie3_Run_2.png;844;729;5
Zombie3_Run_2.png;19027;453;5
Zombie4_Run_2.png;9300;465;7
Zombie2_Run_2.png;21164;2305;3
Zombie3_Run_2.png;14643;457;5
Zombie2_Run_2.png;15140;453;3
Zombie2_Run_2.png;10068;461;3
Zombie4_Run_2.png;16084;449;7
Zombie_Run.png;15367;445;1
Zombie4_Run_2.png;17741;461;7
Zombie3_Run_2.png;14497;561;5
Zombie_Run.png;17067;465;1
Zombie2_Run_2.png;8365;457;3
Zombie3_Run_2.png;2164;677;5
Zombie_Run.png;13166;469;1
Zombie4_Run_2.png;18614;461;7
Zombie2_Run_2.png;18664;453;3
Zombie_Run.png;15064;461;1
Zombie_Run.png;4331;473;1
Zombie_Run.png;16953;441;1
Zombie2_Run_2.png;6879;461;3
Zombie3_Run_2.png;21699;2305;5
Zombie_Run.png;5365;477;1
Zombie2_Run_2.png;9273;449;3
Zombie4_Run_2.png;15562;453;7
Zombie3_Run_2.png;1328;697;5
Zombie2_Run_2.png;827;733;3
Zombie_Run.png;2350;645;1
Zombie_Run.png;20696;1237;1
Zombie3_Run_2.png;14711;453;5
Zombie2_Run_2.png;16262;453;3
Zombie3_Run_2.png;5393;657;5
Zombie2_Run_2.png;11512;453;3
Zombie2_Run_2.png;6895;449;3
Zombie_Run.png;20218;453;1
Zombie2_Run_2.png;14656;469;3
Zombie2_Run_2.png;844;729;3
Zombie3_Run_2.png;13616;473;5
Zombie3_Run_2.png;2536;673;5
Zombie4_Run_2.png;20532;773;7
Zombie_Run.png;11505;457;1
Zombie_Run.png;4161;473;1
Zombie4_Run_2.png;6572;453;7
Zombie_Run.png;14213;525;1
Zombie4_Run_2.png;14234;565;7
Zombie4_Run_2.png;7846;465;7
Zombie_Run.png;20185;445;1
Zombie3_Run_2.png;11253;453;5
Zombie3_Run_2.png;10025;465;5
Zombie3_Run_2.png;11110;461;5
Zombie3_Run_2.png;13273;453;5
Zombie_Run.png;13239;501;1
Zombie_Run.png;16098;449;1
Zombie4_Run_2.png;7684;457;7
Zombie4_Run_2.png;1411;709;7
Zombie3_Run_2.png;8631;457;5
Zombie_Run.png;9336;453;1
Zombie_Run.png;16649;453;1
Zombie3_Run_2.png;3623;529;5
Zombie2_Run_2.png;10471;457;3
Zombie_Run.png;15538;457;1
Zombie4_Run_2.png;4126;461;7
Zombie3_Run_2.png;10933;461;5
Zombie3_Run_2.png;7719;461;5
Zombie2_Run_2.png;15334;485;3
Zombie_Run.png;14903;457;1
Zombie2_Run_2.png;15681;457;3
Zombie2_Run_2.png;11257;453;3
Zombie4_Run_2.png;5684;453;7
Zombie4_Run_2.png;18670;453;7
Zombie2_Run_2.png;1512;709;3
Zombie3_Run_2.png;16770;445;5
Zombie3_Run_2.png;5735;453;5
Zombie4_Run_2.png;20735;1321;7
Zombie2_Run_2.png;6640;449;3
Zombie_Run.png;20292;457;1
Zombie_Run.png;12176;585;1
Zombie4_Run_2.png;11247;449;7
Zombie_Run.png;8126;457;1
Zombie3_Run_2.png;1972;705;5
Zombie4_Run_2.png;2561;649;7
Zombie4_Run_2.png;15949;449;7
Zombie4_Run_2.png;20421;677;7
Zombie4_Run_2.png;21391;2305;7
Zombie_Run.png;16684;465;1
Zombie_Run.png;574;725;1
Zombie2_Run_2.png;20273;449;3
Zombie_Run.png;7005;457;1
Zombie3_Run_2.png;11378;453;5
Zombie_Run.png;19582;445;1
Zombie3_Run_2.png;5260;453;5
Zombie4_Run_2.png;9133;461;7
Zombie4_Run_2.png;15942;449;7
Zombie3_Run_2.png;1275;729;5
Zombie_Run.png;3358;657;1
Zombie2_Run_2.png;10002;457;3
Zombie3_Run_2.png;18267;457;5
Zombie3_Run_2.png;22194;2305;5
Zombie4_Run_2.png;9657;465;7
Zombie3_Run_2.png;18769;441;5
Zombie3_Run_2.png;3245;649;5
Zombie2_Run_2.png;20297;453;3
Zombie3_Run_2.png;19398;449;5
Zombie3_Run_2.png;7794;465;5
Zombie4_Run_2.png;7835;461;7
Zombie_Run.png;3269;653;1
Zombie2_Run_2.png;8386;461;3
Zombie4_Run_2.png;22407;2305;7
Zombie3_Run_2.png;15773;457;5
Zombie2_Run_2.png;17536;449;3
Zombie2_Run_2.png;4881;461;3
Zombie_Run.png;4794;457;1
Zombie_Run.png;3737;493;1
Zombie_Run.png;3987;469;1
Zombie2_Run_2.png;16884;453;3
Zombie_Run.png;11885;461;1
Zombie2_Run_2.png;21819;2305;3
Zombie3_Run_2.png;22255;2305;5
Zombie4_Run_2.png;11988;477;7
Zombie_Run.png;16295;449;1
Zombie3_Run_2.png;18035;461;5
Zombie3_Run_2.png;5781;457;5
Zombie3_Run_2.png;20439;497;5
Zombie2_Run_2.png;21258;2305;3
Zombie_Run.png;14811;449;1
Zombie2_Run_2.png;4146;473;3
Zombie3_Run_2.png;3876;465;5
Zombie4_Run_2.png;9751;465;7
Zombie_Run.png;15597;469;1
Zombie2_Run_2.png;11081;457;3
Zombie4_Run_2.png;13616;473;7
Zombie_Run.png;10230;465;1
Zombie2_Run_2.png;12179;585;3
Zombie4_Run_2.png;19867;453;7
Zombie4_Run_2.png;12457;569;7
Zombie4_Run_2.png;21808;2305;7
Zombie4_Run_2.png;17048;465;7
Zombie_Run.png;16050;461;1
Zombie_Run.png;2150;681;1
Zombie3_Run_2.png;10681;465;5
Zombie4_Run_2.png;18851;453;7
Zombie2_Run_2.png;10462;457;3
Zombie3_Run_2.png;844;729;5
Zombie2_Run_2.png;3785;477;3
Zombie2_Run_2.png;14923;469;3
Zombie4_Run_2.png;7022;457;7
Zombie4_Run_2.png;16995;449;7
Zombie4_Run_2.png;2364;661;7
Zombie2_Run_2.png;4312;473;3
Zombie_Run.png;9502;465;1
Zombie2_Run_2.png;16692;469;3
Zombie4_Run_2.png;11319;457;7
Zombie4_Run_2.png;15260;441;7
Zombie_Run.png;7111;445;1
Zombie2_Run_2.png;11018;457;3
Zombie3_Run_2.png;6174;457;5
Zombie3_Run_2.png;844;729;5
Zombie4_Run_2.png;17840;461;7
Zombie3_Run_2.png;1661;701;5
Zombie_Run.png;13439;497;1
Zombie4_Run_2.png;15836;449;7
Zombie2_Run_2.png;20264;449;3
Zombie3_Run_2.png;12625;609;5
Zombie4_Run_2.png;11893;461;7
Zombie3_Run_2.png;21692;2305;5
Zombie_Run.png;6864;461;1
Zombie2_Run_2.png;19334;457;3
Zombie3_Run_2.png;9323;465;5
Zombie3_Run_2.png;18758;445;5
Zombie2_Run_2.png;14182;469;3
Zombie3_Run_2.png;15313;461;5
Zombie3_Run_2.png;16191;453;5
Zombie3_Run_2.png;14297;717;5
Zombie2_Run_2.png;10861;449;3
Zombie4_Run_2.png;5606;461;7
Zombie2_Run_2.png;5110;449;3
Zombie3_Run_2.png;16311;441;5
Zombie2_Run_2.png;5698;457;3
Zombie2_Run_2.png;21456;2305;3
Zombie3_Run_2.png;11848;461;5
Zombie_Run.png;2294;685;1
Zombie4_Run_2.png;9345;453;7
Zombie2_Run_2.png;10525;457;3
Zombie4_Run_2.png;21634;2305;7
Zombie4_Run_2.png;6845;457;7
Zombie2_Run_2.png;20907;2305;3
Zombie4_Run_2.png;10782;465;7
Zombie2_Run_2.png;9527;461;3
Zombie4_Run_2.png;11333;461;7
Zombie2_Run_2.png;10695;461;3
Zombie_Run.png;14904;465;1
Zombie4_Run_2.png;12854;577;7
Zombie4_Run_2.png;14341;693;7
Zombie2_Run_2.png;4574;449;3
Zombie_Run.png;16653;449;1
Zombie2_Run_2.png;3679;517;3
Zombie_Run.png;10591;473;1
Zombie4_Run_2.png;20723;1965;7
Zombie4_Run_2.png;5740;449;7
Zombie4_Run_2.png;15753;465;7
Zombie4_Run_2.png;4896;469;7
Zombie4_Run_2.png;5536;449;7
Zombie3_Run_2.png;10175;453;5
Zombie_Run.png;10959;457;1
Zombie3_Run_2.png;844;729;5
Zombie4_Run_2.png;10529;457;7
Zombie2_Run_2.png;6646;461;3
Zombie2_Run_2.png;11345;461;3
Zombie_Run.png;14226;553;1
Zombie_Run.png;7680;457;1
Zombie_Run.png;21009;2305;1
Zombie_Run.png;14514;457;1
Zombie_Run.png;12125;545;1
Zombie_Run.png;16790;461;1
Zombie3_Run_2.png;10548;461;5
Zombie4_Run_2.png;15275;441;7
Zombie4_Run_2.png;9931;457;7
Zombie2_Run_2.png;12019;513;3
Zombie4_Run_2.png;8036;457;7
Zombie4_Run_2.png;14523;509;7
Zombie3_Run_2.png;17781;473;5
Zombie4_Run_2.png;12131;541;7
Zombie_Run.png;12289;581;1
Zombie4_Run_2.png;6309;453;7
Zombie3_Run_2.png;18405;449;5
Zombie2_Run_2.png;16204;453;3
Zombie2_Run_2.png;16722;457;3
Zombie3_Run_2.png;17776;481;5
Zombie_Run.png;4143;465;1
Zombie4_Run_2.png;8691;457;7
Zombie_Run.png;8169;461;1
Zombie4_Run_2.png;4501;457;7
Zombie3_Run_2.png;12138;553;5
Zombie_Run.png;1825;657;1
Zombie_Run.png;6592;457;1
Zombie_Run.png;21215;2305;1
Zombie4_Run_2.png;17085;449;7
Zombie3_Run_2.png;17401;465;5
Zombie3_Run_2.png;4812;457;5
Zombie4_Run_2.png;13492;469;7
Zombie4_Run_2.png;9412;445;7
Zombie_Run.png;13518;493;1
Zombie2_Run_2.png;11081;457;3
Zombie_Run.png;15284;441;1
Zombie_Run.png;17534;449;1
Zombie_Run.png;844;729;1
Zombie3_Run_2.png;7200;457;5
Zombie3_Run_2.png;17354;441;5
Zombie_Run.png;7543;453;1
Zombie2_Run_2.png;13804;453;3
Zombie_Run.png;13266;465;1
Zombie4_Run_2.png;10857;449;7
Zombie3_Run_2.png;4533;477;5
Zombie4_Run_2.png;16700;465;7
Zombie_Run.png;18762;441;1
Zombie4_Run_2.png;11316;461;7
Zombie2_Run_2.png;20853;2213;3
Zombie_Run.png;844;729;1
Zombie2_Run_2.png;16398;469;3
Zombie4_Run_2.png;19054;457;7
Zombie_Run.png;6402;457;1
Zombie4_Run_2.png;11644;473;7
Zombie2_Run_2.png;11904;461;3
Zombie3_Run_2.png;20430;481;5
Zombie_Run.png;9513;465;1
Zombie_Run.png;1952;713;1
Zombie_Run.png;18833;449;1
Zombie2_Run_2.png;7865;461;3
Zombie2_Run_2.png;21923;2305;3
Zombie2_Run_2.png;2064;681;3
Zombie_Run.png;6627;449;1
Zombie4_Run_2.png;2469;693;7
Zombie3_Run_2.png;8568;465;5
Zombie4_Run_2.png;22481;2305;7
Zombie4_Run_2.png;10293;457;7
Zombie2_Run_2.png;18841;449;3
Zombie_Run.png;1362;689;1
Zombie_Run.png;10252;461;1
Zombie3_Run_2.png;19871;449;5
Zombie_Run.png;2617;649;1
Zombie_Run.png;10829;465;1
Zombie2_Run_2.png;11355;465;3
Zombie2_Run_2.png;2235;633;3
Zombie2_Run_2.png;3614;533;3
Zombie4_Run_2.png;21602;2305;7
Zombie3_Run_2.png;18254;457;5
Zombie2_Run_2.png;11082;457;3
Zombie_Run.png;17658;461;1
Zombie_Run.png;22446;2305;1
Zombie_Run.png;11906;461;1
Zombie4_Run_2.png;5305;525;7
Zombie3_Run_2.png;22073;2305;5
Zombie2_Run_2.png;1509;689;3
Zombie2_Run_2.png;5516;609;3
Zombie4_Run_2.png;20557;745;7
Zombie4_Run_2.png;6371;469;7
Zombie4_Run_2.png;12427;557;7
Zombie4_Run_2.png;12688;581;7
Zombie_Run.png;13005;585;1
Zombie_Run.png;14308;697;1
Zombie4_Run_2.png;10065;461;7
Zombie4_Run_2.png;20519;769;7
Zombie2_Run_2.png;19415;445;3
Zombie3_Run_2.png;14020;457;5
Zombie3_Run_2.png;7377;449;5
Zombie3_Run_2.png;15113;457;5
Zombie2_Run_2.png;13285;485;3
Zombie2_Run_2.png;9186;469;3
Zombie2_Run_2.png;11613;453;3
Zombie2_Run_2.png;17211;461;3
Zombie2_Run_2.png;10344;461;3
Zombie3_Run_2.png;22222;2305;5
Zombie3_Run_2.png;1799;717;5
Zombie_Run.png;17152;457;1
Zombie_Run.png;8994;453;1
Zombie3_Run_2.png;7041;449;5
Zombie2_Run_2.png;13198;461;3
Zombie3_Run_2.png;6900;449;5
Zombie4_Run_2.png;3197;681;7
Zombie3_Run_2.png;5052;461;5
Zombie2_Run_2.png;15141;453;3
Zombie3_Run_2.png;10066;461;5
Zombie4_Run_2.png;5884;453;7
Zombie3_Run_2.png;844;729;5
Zombie3_Run_2.png;2136;681;5
Zombie_Run.png;10828;457;1
Zombie_Run.png;21768;2305;1
Zombie2_Run_2.png;606;733;3
Zombie_Run.png;2285;681;1
Zombie4_Run_2.png;12390;569;7
Zombie_Run.png;11826;461;1
Zombie4_Run_2.png;19303;457;7
Zombie2_Run_2.png;14740;449;3
Zombie3_Run_2.png;5910;453;5
Zombie_Run.png;12485;573;1
Zombie_Run.png;6321;449;1
Zombie_Run.png;11961;457;1
Zombie4_Run_2.png;8699;457;7
Zombie4_Run_2.png;12610;609;7
Zombie4_Run_2.png;19003;453;7
Zombie2_Run_2.png;5916;457;3
Zombie2_Run_2.png;844;729;3
Zombie2_Run_2.png;17012;445;3
Zombie3_Run_2.png;22270;2305;5
Zombie4_Run_2.png;11886;461;7
Zombie3_Run_2.png;17721;445;5
Zombie2_Run_2.png;7644;453;3
Zombie_Run.png;21182;2305;1
Zombie2_Run_2.png;18081;457;3
Zombie3_Run_2.png;7243;449;5
Zombie3_Run_2.png;17877;449;5
Zombie4_Run_2.png;10077;461;7
Zombie4_Run_2.png;20818;2145;7
Zombie2_Run_2.png;20954;2305;3
Zombie3_Run_2.png;2315;665;5
Zombie_Run.png;844;729;1
Zombie2_Run_2.png;11142;449;3
Zombie_Run.png;12474;573;1
Zombie4_Run_2.png;11401;453;7
Zombie4_Run_2.png;22396;2305;7
Zombie_Run.png;18984;453;1
Zombie4_Run_2.png;3297;661;7
Zombie3_Run_2.png;4321;473;5
Zombie_Run.png;8536;457;1
Zombie_Run.png;16091;449;1
Zombie3_Run_2.png;14416;505;5
Zombie2_Run_2.png;18333;457;3
Zombie3_Run_2.png;10514;457;5
Zombie_Run.png;7259;449;1
Zombie4_Run_2.png;3923;453;7
Zombie_Run.png;19184;445;1
Zombie3_Run_2.png;2636;641;5
Zombie4_Run_2.png;17775;477;7
Zombie4_Run_2.png;844;729;7
Zombie2_Run_2.png;1675;693;3
Zombie_Run.png;19812;449;1
Zombie_Run.png;5593;461;1
Zombie4_Run_2.png;21802;2305;7
Zombie4_Run_2.png;22247;2305;7
Zombie2_Run_2.png;13189;457;3
Zombie_Run.png;1572;689;1
Zombie2_Run_2.png;11643;477;3
Zombie3_Run_2.png;18011;461;5
Zombie2_Run_2.png;4822;461;3
Zombie4_Run_2.png;19339;453;7
Zombie4_Run_2.png;5302;453;7
Zombie2_Run_2.png;12186;585;3
Zombie4_Run_2.png;16903;449;7
Zombie2_Run_2.png;11474;461;3
Zombie4_Run_2.png;7711;461;7
Zombie_Run.png;3580;569;1
Zombie4_Run_2.png;4418;453;7
Zombie2_Run_2.png;13253;473;3
Zombie_Run.png;11948;457;1
Zombie4_Run_2.png;11612;453;7
Zombie2_Run_2.png;17329;453;3
Zombie2_Run_2.png;7996;445;3
Zombie_Run.png;19925;449;1
Zombie4_Run_2.png;10812;461;7
Zombie_Run.png;1506;681;1
Zombie4_Run_2.png;17864;445;7
Zombie_Run.png;18310;453;1
Zombie2_Run_2.png;16806;465;3
Zombie4_Run_2.png;4474;469;7
Zombie4_Run_2.png;11225;449;7
Zombie3_Run_2.png;20821;1493;5
Zombie_Run.png;8202;445;1
Zombie4_Run_2.png;19729;445;7
Zombie3_Run_2.png;14075;469;5
Zombie_Run.png;10595;473;1
Zombie4_Run_2.png;15744;465;7
Zombie4_Run_2.png;18537;445;7
Zombie_Run.png;22320;2305;1
Zombie4_Run_2.png;14220;533;7
Zombie3_Run_2.png;17636;465;5
Zombie2_Run_2.png;14744;445;3
Zombie3_Run_2.png;21141;2305;5
Zombie2_Run_2.png;17692;445;3
Zombie_Run.png;2476;693;1
Zombie3_Run_2.png;8044;457;5
Zombie4_Run_2.png;11485;461;7
Zombie4_Run_2.png;22231;2305;7
Zombie3_Run_2.png;12688;581;5
Zombie_Run.png;14823;449;1
Zombie2_Run_2.png;4867;461;3
Zombie4_Run_2.png;11778;457;7
Zombie2_Run_2.png;21964;2305;3
Zombie3_Run_2.png;17725;441;5
Zombie4_Run_2.png;15309;465;7
Zombie_Run.png;12532;561;1
Zombie2_Run_2.png;13180;457;3
Zombie_Run.png;4425;449;1
Zombie2_Run_2.png;11669;477;3
Zombie3_Run_2.png;9118;469;5
Zombie_Run.png;13821;453;1
Zombie4_Run_2.png;7537;453;7
Zombie3_Run_2.png;4090;465;5
Zombie_Run.png;11992;481;1
Zombie3_Run_2.png;12083;557;5
Zombie4_Run_2.png;6529;449;7
Zombie4_Run_2.png;6314;449;7
Zombie_Run.png;15214;449;1
Zombie_Run.png;16910;449;1
Zombie_Run.png;6318;449;1
Zombie3_Run_2.png;16789;453;5
Zombie4_Run_2.png;2580;645;7
Zombie4_Run_2.png;22294;2305;7
Zombie3_Run_2.png;16815;469;5
Zombie_Run.png;16516;465;1
Zombie4_Run_2.png;10076;461;7
Zombie2_Run_2.png;15347;461;3
Zombie4_Run_2.png;3967;449;7
Zombie3_Run_2.png;15089;457;5
Zombie_Run.png;10541;457;1
Zombie2_Run_2.png;5885;453;3
Zombie_Run.png;1251;717;1
Zombie4_Run_2.png;20353;549;7
Zombie2_Run_2.png;13085;569;3
Zombie2_Run_2.png;21799;2305;3
Zombie_Run.png;9074;457;1
Zombie_Run.png;20952;2305;1
Zombie2_Run_2.png;13329;485;3
Zombie_Run.png;17239;477;1
Zombie3_Run_2.png;2479;693;5
Zombie_Run.png;13601;477;1
Zombie_Run.png;7440;449;1
Zombie2_Run_2.png;18827;449;3
Zombie2_Run_2.png;1791;705;3
Zombie2_Run_2.png;19732;445;3
Zombie3_Run_2.png;22439;2305;5
Zombie_Run.png;11057;457;1
Zombie4_Run_2.png;10579;469;7
Zombie3_Run_2.png;16433;469;5
Zombie4_Run_2.png;17421;449;7
Zombie3_Run_2.png;20574;777;5
Zombie4_Run_2.png;16820;473;7
Zombie4_Run_2.png;16118;453;7
Zombie2_Run_2.png;20539;701;3
Zombie3_Run_2.png;10420;457;5
Zombie_Run.png;14084;461;1
Zombie4_Run_2.png;5796;457;7
Zombie4_Run_2.png;17775;481;7
Zombie3_Run_2.png;9947;453;5
Zombie4_Run_2.png;16017;449;7
Zombie_Run.png;17114;465;1
Zombie4_Run_2.png;14612;449;7
Zombie_Run.png;17848;461;1
Zombie4_Run_2.png;13686;457;7
Zombie4_Run_2.png;17094;449;7
Zombie2_Run_2.png;13727;457;3
Zombie_Run.png;6820;457;1
Zombie2_Run_2.png;18419;445;3
Zombie2_Run_2.png;1084;697;3
Zombie3_Run_2.png;10538;457;5
Zombie3_Run_2.png;2695;657;5
Zombie4_Run_2.png;11373;453;7
Zombie2_Run_2.png;12292;601;3
Zombie4_Run_2.png;4128;461;7
Zombie_Run.png;12978;573;1
Zombie_Run.png;18465;449;1
Zombie3_Run_2.png;12971;585;5
Zombie_Run.png;13489;469;1
Zombie2_Run_2.png;844;729;3
Zombie_Run.png;15127;457;1
Zombie_Run.png;4510;469;1
Zombie_Run.png;5114;453;1
Zombie2_Run_2.png;4150;473;3
Zombie_Run.png;5959;457;1
Zombie_Run.png;12827;617;1
Zombie3_Run_2.png;9072;453;5
Zombie2_Run_2.png;20729;1973;3
Zombie2_Run_2.png;14252;605;3
Zombie2_Run_2.png;19810;449;3
Zombie4_Run_2.png;7670;461;7
Zombie4_Run_2.png;10859;449;7
Zombie_Run.png;4137;465;1
Zombie_Run.png;5584;461;1
Zombie2_Run_2.png;8687;457;3
Zombie3_Run_2.png;9503;465;5
Zombie3_Run_2.png;2086;693;5
Zombie_Run.png;8510;457;1
Zombie_Run.png;22291;2305;1
Zombie3_Run_2.png;21835;2305;5
Zombie_Run.png;14886;453;1
Zombie3_Run_2.png;4992;457;5
Zombie4_Run_2.png;5461;673;7
Zombie2_Run_2.png;7932;461;3
Zombie2_Run_2.png;6863;461;3
Zombie2_Run_2.png;14443;457;3
Zombie4_Run_2.png;12287;521;7
Zombie4_Run_2.png;19818;449;7
Zombie3_Run_2.png;16855;461;5
Zombie_Run.png;9313;465;1
Zombie3_Run_2.png;6195;453;5
Zombie4_Run_2.png;6063;461;7
Zombie2_Run_2.png;22463;2305;3
Zombie2_Run_2.png;18611;449;3
Zombie2_Run_2.png;6223;457;3
Zombie3_Run_2.png;19819;449;5
Zombie3_Run_2.png;15640;453;5
Zombie_Run.png;8743;465;1
Zombie3_Run_2.png;10528;457;5
Zombie2_Run_2.png;6556;449;3
Zombie_Run.png;6488;453;1
Zombie4_Run_2.png;16493;453;7
Zombie4_Run_2.png;2958;713;7
Zombie3_Run_2.png;19507;449;5
Zombie2_Run_2.png;7494;457;3
Zombie4_Run_2.png;14249;589;7
Zombie2_Run_2.png;3097;669;3
Zombie2_Run_2.png;15717;457;3
Zombie4_Run_2.png;7895;461;7
Zombie4_Run_2.png;4239;461;7
Zombie3_Run_2.png;3532;609;5
Zombie2_Run_2.png;844;729;3
Zombie2_Run_2.png;21989;2305;3
Zombie_Run.png;20683;1225;1
Zombie3_Run_2.png;11174;453;5
Zombie3_Run_2.png;16580;445;5
Zombie4_Run_2.png;5996;457;7
Zombie2_Run_2.png;10886;473;3
Zombie2_Run_2.png;18266;457;3
Zombie3_Run_2.png;4036;457;5
Zombie3_Run_2.png;17712;441;5
Zombie_Run.png;14959;453;1
Zombie_Run.png;11796;457;1
Zombie_Run.png;16177;453;1
Zombie_Run.png;19378;449;1
Zombie3_Run_2.png;20084;449;5
Zombie_Run.png;12924;613;1
Zombie3_Run_2.png;7291;449;5
Zombie3_Run_2.png;21985;2305;5
Zombie4_Run_2.png;13742;449;7
Zombie3_Run_2.png;5284;481;5
Zombie4_Run_2.png;1991;705;7
Zombie2_Run_2.png;14150;561;3
Zombie4_Run_2.png;16284;461;7
Zombie_Run.png;844;729;1
Zombie3_Run_2.png;20826;2165;5
Zombie2_Run_2.png;18283;445;3
Zombie4_Run_2.png;4098;465;7
Zombie2_Run_2.png;7180;457;3
Zombie4_Run_2.png;21439;2305;7
Zombie_Run.png;17976;449;1
Zombie_Run.png;5073;453;1
Zombie_Run.png;16541;449;1
Zombie4_Run_2.png;7069;449;7
Zombie3_Run_2.png;15366;445;5
Zombie2_Run_2.png;10927;461;3
Zombie2_Run_2.png;4979;461;3
Zombie4_Run_2.png;4542;453;7
Zombie2_Run_2.png;17485;465;3
Zombie_Run.png;22502;2305;1
Zombie2_Run_2.png;12185;585;3
Zombie2_Run_2.png;20579;777;3
Zombie2_Run_2.png;15739;465;3
Zombie3_Run_2.png;17803;457;5
Zombie4_Run_2.png;634;733;7
Zombie3_Run_2.png;13994;469;5
Zombie2_Run_2.png;9638;465;3
Zombie3_Run_2.png;12152;581;5
Zombie_Run.png;16194;453;1
Zombie2_Run_2.png;19871;453;3
Zombie2_Run_2.png;20069;453;3
Zombie3_Run_2.png;16865;453;5
Zombie3_Run_2.png;15057;461;5
Zombie_Run.png;6302;453;1
Zombie_Run.png;11063;457;1
Zombie2_Run_2.png;9889;469;3
Zombie3_Run_2.png;15621;465;5
Zombie_Run.png;11408;453;1
Zombie4_Run_2.png;18766;445;7
Zombie4_Run_2.png;15344;465;7
Zombie3_Run_2.png;12195;577;5
Zombie2_Run_2.png;22034;2305;3
Zombie4_Run_2.png;6743;449;7
Zombie2_Run_2.png;22408;2305;3
Zombie2_Run_2.png;14746;445;3
Zombie4_Run_2.png;5533;589;7
Zombie4_Run_2.png;15882;477;7
Zombie4_Run_2.png;3083;669;7
Zombie3_Run_2.png;3689;513;5
Zombie4_Run_2.png;11174;453;7
Zombie2_Run_2.png;11729;465;3
Zombie_Run.png;2381;673;1
Zombie3_Run_2.png;13230;489;5
Zombie4_Run_2.png;7549;453;7
Zombie4_Run_2.png;4343;473;7
Zombie_Run.png;14523;497;1
Zombie2_Run_2.png;19864;453;3
Zombie2_Run_2.png;10870;457;3
Zombie4_Run_2.png;11258;453;7
Zombie_Run.png;21426;2305;1
Zombie4_Run_2.png;2768;665;7
Zombie3_Run_2.png;1316;701;5
Zombie_Run.png;11535;465;1
Zombie4_Run_2.png;14932;465;7
Zombie4_Run_2.png;14682;461;7
Zombie2_Run_2.png;1371;689;3
Zombie4_Run_2.png;12869;581;7
Zombie3_Run_2.png;13126;469;5
Zombie_Run.png;15806;457;1
Zombie2_Run_2.png;5033;469;3
Zombie2_Run_2.png;7267;449;3
Zombie3_Run_2.png;13763;453;5
Zombie3_Run_2.png;17624;465;5
Zombie_Run.png;2628;645;1
Zombie2_Run_2.png;18705;449;3
Zombie4_Run_2.png;17218;469;7
Zombie4_Run_2.png;20791;1441;7
Zombie3_Run_2.png;19081;453;5
Zombie3_Run_2.png;4887;469;5
Zombie_Run.png;6111;457;1
Zombie_Run.png;3346;637;1
Zombie_Run.png;5592;461;1
Zombie4_Run_2.png;14331;689;7
Zombie_Run.png;21380;2305;1
Zombie4_Run_2.png;4303;457;7
Zombie4_Run_2.png;3694;505;7
Zombie_Run.png;13355;469;1
Zombie_Run.png;6281;449;1
Zombie3_Run_2.png;2482;693;5
Zombie3_Run_2.png;14897;453;5
Zombie4_Run_2.png;17343;441;7
Zombie2_Run_2.png;4831;465;3
Zombie_Run.png;12127;541;1
Zombie4_Run_2.png;6195;449;7
Zombie_Run.png;13232;489;1
Zombie_Run.png;20082;453;1
Zombie4_Run_2.png;11519;457;7
Zombie3_Run_2.png;10318;449;5
Zombie4_Run_2.png;7061;449;7
Zombie3_Run_2.png;17482;465;5
Zombie2_Run_2.png;15903;453;3
Zombie3_Run_2.png;5526;453;5
Zombie3_Run_2.png;12094;557;5
Zombie_Run.png;18833;449;1
Zombie2_Run_2.png;20183;445;3
Zombie3_Run_2.png;11795;461;5
Zombie2_Run_2.png;21953;2305;3
Zombie3_Run_2.png;7483;457;5
Zombie2_Run_2.png;13892;453;3
Zombie4_Run_2.png;14251;597;7
Zombie4_Run_2.png;19836;449;7
Zombie3_Run_2.png;14106;465;5
Zombie2_Run_2.png;11094;461;3
Zombie3_Run_2.png;18299;445;5
Zombie3_Run_2.png;15276;441;5
Zombie3_Run_2.png;8733;465;5
Zombie_Run.png;5548;537;1
Zombie3_Run_2.png;22427;2305;5
Zombie_Run.png;19254;449;1
Zombie3_Run_2.png;14114;505;5
Zombie3_Run_2.png;22047;2305;5
Zombie_Run.png;9473;465;1
Zombie4_Run_2.png;4845;465;7
Zombie_Run.png;17665;461;1
Zombie3_Run_2.png;4182;457;5
Zombie_Run.png;16770;445;1
Zombie2_Run_2.png;15646;453;3
Zombie_Run.png;9861;453;1
Zombie3_Run_2.png;10779;465;5
Zombie2_Run_2.png;22188;2305;3
Zombie2_Run_2.png;12191;585;3
Zombie3_Run_2.png;9856;453;5
Zombie_Run.png;4232;457;1
Zombie2_Run_2.png;20089;449;3
Zombie3_Run_2.png;16120;465;5
Zombie3_Run_2.png;11012;457;5
Zombie2_Run_2.png;3804;469;3
Zombie4_Run_2.png;21696;2305;7
Zombie4_Run_2.png;4632;469;7
Zombie4_Run_2.png;19456;449;7
Zombie3_Run_2.png;5416;613;5
Zombie2_Run_2.png;7895;457;3
Zombie_Run.png;12953;629;1
Zombie_Run.png;17508;465;1
Zombie2_Run_2.png;3538;605;3
Zombie3_Run_2.png;16080;449;5
